"site","averageinternaltempc","lowestinternaltempc","highestinternaltempc","temperaturedifferencec","ore","lengthofpassagem","numberofentrancesforhumanaccess","numberoflevels","year","count","entrances","slope"
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2010,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2011,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2012,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2013,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2014,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2015,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2016,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2017,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2018,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2019,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
"Piscatauqau Adit",8,NA,NA,NA,"copper",39.3172813166717,"1",1,2020,NA,1,NA
